user_id,order_number,product_id,add_to_cart_order
13118,15,178,9
13118,15,993,10
13118,15,1006,11
13118,15,9,12
13118,15,1462,13
13118,15,2390,14
13118,15,3289,15
13118,15,2461,16
13118,15,289,17
13118,15,28,18
13119,9,8,1
13119,9,914,2
13119,9,1189,3
13119,9,2517,4
13120,9,44,1
13120,9,428,2
13120,9,6555,3
13120,9,2938,4
13120,9,9556,5
13120,9,3493,6
13121,8,496,1
13121,8,1595,2
13121,8,209,3
13121,8,10747,4
13121,8,8255,5
13121,8,5851,6
13121,8,4216,7
13121,8,3427,8
13121,8,10631,9
13121,8,2269,10
13122,12,39,1
13122,12,901,2
13122,12,391,3
13122,12,50,4
13122,12,424,5
13122,12,353,6
13122,12,4888,7
13122,12,201,8
13122,12,1342,9
13122,12,383,10
13122,12,135,11
13122,12,20,12
13123,14,8483,2
13123,14,1554,3
13123,14,1333,4
13123,14,1657,5
13123,14,993,6
13123,14,5634,7
13123,14,1876,8
13123,14,204,9
13123,14,209,10
13124,15,1392,1
13124,15,4004,2
13124,15,1023,3
13124,15,994,4
13124,15,8190,6
13124,15,8595,7
13124,15,2322,8
13124,15,3790,9
13124,15,9656,10
13124,15,13361,11
13125,17,44,1
13125,17,4277,2
13125,17,834,3
13125,17,265,4
13125,17,50,5
13125,17,204,6
13125,17,4385,7
13125,17,359,8
13125,17,4511,9
13125,17,2746,10
13125,17,1461,11
13125,17,591,12
13125,17,1485,13
13125,17,1713,14
13125,17,143,15
13125,17,351,16
13125,17,209,17
13125,17,231,18
13125,17,1027,19
13125,17,1278,20
13125,17,382,21
13126,32,1119,1
13126,32,183,2
13127,42,9037,1
13127,42,2702,2
13127,42,514,3
13127,42,10429,4
13127,42,664,5
13127,42,2775,7
13127,42,5545,8
13127,42,11000,9
13127,42,155,10
13128,8,44,1
13128,8,220,2
13128,8,242,3
13128,8,864,4
13128,8,6589,5
13128,8,319,6
13129,11,1726,1
13129,11,1972,2
13129,11,394,3
13129,11,574,4
13129,11,265,5
13129,11,4740,6
13129,11,6781,7
13129,11,5140,8
13129,11,579,9
13130,14,730,1
13130,14,3573,2
13130,14,863,3
13130,14,42,4
13130,14,1002,5
13130,14,9225,6
13130,14,1696,7
13130,14,8571,8
13130,14,190,9
13130,14,220,10
13131,28,1570,1
13131,28,6181,2
13131,28,1096,3
13131,28,3684,4
13132,8,2624,1
13132,8,1930,2
13132,8,9219,3
13132,8,6783,5
13132,8,195,6
13132,8,135,7
13132,8,259,8
13132,8,52,9
13133,4,6579,1
13133,4,250,2
13133,4,145,3
13133,4,233,4
13133,4,4628,5
13133,4,5552,6
13133,4,116,7
13133,4,1919,8
13133,4,3044,9
13133,4,31,10
13133,4,1202,11
13133,4,877,12
13133,4,6795,13
13133,4,1473,14
13133,4,1597,15
13133,4,4999,16
13133,4,4010,19
13133,4,498,20
13133,4,5285,21
13133,4,1259,22
13134,15,45,1
13134,15,7426,2
13134,15,231,3
13134,15,152,4
13134,15,3399,5
13134,15,242,6
13134,15,3517,7
13134,15,623,8
13134,15,483,9
13134,15,1726,10
13134,15,6598,11
13134,15,74,12
13134,15,4410,13
13134,15,2105,14
13134,15,1860,15
13134,15,537,16
13134,15,211,17
13134,15,1927,18
13134,15,353,19
13135,22,2293,1
13135,22,4350,2
13135,22,5937,4
13135,22,1567,5
13135,22,5480,6
13135,22,6736,7
13135,22,13640,8
13135,22,294,9
13135,22,382,10
13135,22,832,11
13135,22,59,12
13135,22,3512,13
13135,22,9049,14
13135,22,234,15
13135,22,3769,17
13136,5,1118,1
13136,5,7326,2
13136,5,2775,3
13136,5,9556,4
13136,5,547,5
13137,7,2029,1
13137,7,336,2
13137,7,2868,3
13137,7,4135,5
13138,22,8439,1
13138,22,9553,2
13138,22,1876,3
13138,22,3261,4
13138,22,9633,5
13138,22,4216,6
13138,22,9579,7
13138,22,5532,8
13139,3,6307,2
13139,3,1756,3
13139,3,3131,4
13140,7,10571,1
13140,7,10317,2
13140,7,2992,3
13140,7,6794,4
13140,7,5838,5
13140,7,864,6
13140,7,821,7
13140,7,500,8
13140,7,1422,9
13140,7,483,10
13140,7,6257,11
13140,7,3219,12
13140,7,543,13
13140,7,510,14
13140,7,840,15
13140,7,1536,16
13140,7,763,17
13140,7,715,18
13140,7,3535,19
13141,14,9265,1
13141,14,591,2
13141,14,11494,3
13141,14,3188,4
13141,14,3181,5
13141,14,4667,6
13141,14,10717,7
13141,14,4782,8
13141,14,2618,9
13142,30,6594,1
13142,30,6364,2
13142,30,8943,3
13142,30,5093,4
13142,30,158,5
13142,30,5449,6
13142,30,11054,7
13142,30,391,8
13142,30,3044,9
13142,30,1752,10
13142,30,3666,11
13142,30,6035,12
13142,30,8335,13
13142,30,550,14
13142,30,8765,15
13142,30,12714,16
13142,30,13095,17
13142,30,404,18
13142,30,12998,19
13142,30,9503,20
13142,30,8887,21
13142,30,2284,22
13142,30,12789,23
13142,30,3702,24
13142,30,12626,25
13142,30,6281,26
13142,30,10310,27
13142,30,1136,28
13142,30,2733,29
13142,30,877,30
13142,30,8091,31
13142,30,12278,32
13142,30,1466,33
13142,30,1465,35
13143,4,3080,1
13143,4,3665,2
13143,4,4769,3
13143,4,386,4
13143,4,299,5
13143,4,9,6
13143,4,42,7
13143,4,45,8
13143,4,162,9
13143,4,3184,10
13144,18,6,1
13144,18,852,2
13144,18,3599,3
13144,18,14,4
13144,18,1369,5
13144,18,1734,6
13144,18,4692,7
13144,18,4190,8
13144,18,107,9
13144,18,2294,10
13144,18,3387,11
13144,18,5917,12
13144,18,3574,13
13144,18,8914,14
13144,18,8919,15
13144,18,160,16
13144,18,4683,17
13144,18,7666,18
13144,18,4782,19
13144,18,10390,20
13144,18,1878,21
13145,4,2465,1
13146,11,50,1
13146,11,2250,2
13146,11,399,3
13146,11,220,4
13146,11,1250,5
13146,11,1291,6
13146,11,7194,7
13146,11,231,8
13146,11,2158,9
13146,11,2383,10
13146,11,1861,11
13146,11,2056,12
13146,11,44,13
13146,11,11837,14
13146,11,2259,15
13146,11,7057,16
13146,11,36,17
13146,11,3238,18
13146,11,1951,19
13146,11,2686,20
13146,11,1124,21
13146,11,8207,22
13146,11,1657,23
13146,11,1313,24
13146,11,272,25
13146,11,9054,26
13146,11,1573,27
13146,11,2104,28
13146,11,8545,29
13146,11,5588,30
13146,11,153,31
13147,6,2118,1
13147,6,8699,2
13148,42,5622,1
13148,42,135,2
13148,42,5332,3
13148,42,1385,4
13148,42,289,5
13148,42,5185,6
13148,42,435,7
13149,6,4165,1
13149,6,240,2
13149,6,3675,3
13149,6,1650,4
13149,6,367,5
13149,6,447,6
13150,3,8462,1
13150,3,495,2
13150,3,3110,3
13150,3,1167,4
13150,3,1818,5
13150,3,78,6
13150,3,11844,7
13150,3,5229,8
13150,3,430,9
13150,3,4510,10
13150,3,1876,11
13151,6,483,1
13151,6,204,2
13151,6,360,3
13151,6,45,4
13151,6,386,5
13151,6,1482,6
13151,6,1364,7
13151,6,2604,8
13151,6,178,9
13151,6,231,10
13151,6,2569,11
13152,41,9335,1
13152,41,2056,2
13152,41,876,3
13152,41,5048,4
13153,4,9108,1
13154,10,1474,1
13154,10,993,2
13154,10,2461,3
13154,10,1867,4
13154,10,3062,5
13154,10,1455,6
13154,10,233,7
13154,10,82,8
13154,10,1441,9
13154,10,30,10
13154,10,2161,11
13154,10,7699,12
13154,10,2042,13
13155,4,1972,1
13155,4,423,3
13155,4,240,4
13155,4,2845,5
13155,4,20,6
13155,4,259,7
13155,4,1033,8
13155,4,351,9
13155,4,208,11
13155,4,42,12
13155,4,901,13
13155,4,3586,14
13156,24,635,1
13156,24,5337,3
13156,24,1876,4
13156,24,628,5
13156,24,180,6
13156,24,259,7
13156,24,293,8
13156,24,1461,9
13156,24,265,10
13156,24,284,11
13156,24,498,12
13156,24,145,13
13156,24,1426,14
13156,24,1278,15
13156,24,8940,16
13156,24,353,17
13156,24,518,18
13156,24,6492,19
13156,24,407,20
13156,24,10981,21
13156,24,731,22
13156,24,3363,23
13157,6,1177,1
13157,6,4617,2
13157,6,4231,3
13157,6,3477,5
13157,6,4620,6
13157,6,13314,7
13158,9,8042,1
13158,9,6667,2
13158,9,1251,3
13158,9,11186,4
13158,9,1628,5
13158,9,3043,6
13159,48,29,1
13159,48,353,2
13160,7,9191,1
13160,7,3996,2
13160,7,74,3
13160,7,1876,4
13160,7,259,5
13160,7,628,6
13160,7,1364,7
13160,7,109,8
13160,7,1529,9
13160,7,6,10
13160,7,3109,11
13160,7,1470,12
13160,7,462,13
13160,7,2882,14
13160,7,375,15
13160,7,1239,16
13160,7,5490,17
13161,9,2219,1
13162,8,7776,1
13163,22,2988,1
13163,22,1689,2
13163,22,7838,3
13163,22,1046,4
13163,22,7736,5
13163,22,1982,6
13163,22,4958,8
13163,22,849,10
13163,22,4967,11
13163,22,9372,12
13163,22,1906,16
13163,22,99,17
13163,22,3447,18
13163,22,5303,20
13163,22,1429,21
13163,22,8974,22
13164,23,9321,1
13164,23,860,2
13165,13,2349,1
13165,13,521,2
13165,13,6824,3
13165,13,214,4
13165,13,8630,5
13165,13,1973,6
13165,13,231,7
13165,13,2675,8
13165,13,5198,9
13165,13,1239,10
13165,13,1015,11
13165,13,332,12
13165,13,358,14
13165,13,1362,15
13165,13,7804,16
13165,13,4593,17
13165,13,7026,19
13165,13,1486,20
13165,13,5229,21
13165,13,2893,22
13165,13,786,23
13165,13,7695,24
13166,26,1250,1
13166,26,242,2
13166,26,181,3
13166,26,3651,4
13166,26,486,7
13166,26,31,8
13166,26,250,9
13167,11,6018,2
13167,11,10188,3
13167,11,206,4
13167,11,3735,5
13167,11,2019,6
13167,11,1384,7
13167,11,10413,9
13167,11,7661,10
13167,11,6585,11
13167,11,7047,12
13167,11,218,13
13167,11,9693,14
13167,11,2396,15
13167,11,28,16
13168,9,5888,1
13168,9,5855,2
13168,9,9296,4
13168,9,5357,5
13168,9,3363,6
13169,6,1852,1
13170,4,1583,1
13170,4,6761,2
13170,4,3199,3
13170,4,5867,5
13170,4,9499,6
13171,6,11306,1
13171,6,31,2
13172,9,18,1
13172,9,7039,2
13172,9,8643,3
13172,9,1268,4
13172,9,8057,5
13172,9,231,6
13172,9,1223,7
13172,9,135,8
13172,9,101,9
13172,9,390,10
13172,9,17,11
13172,9,242,12
13172,9,2227,13
13172,9,201,14
13172,9,7117,15
13172,9,2158,16
13172,9,1366,17
13172,9,1277,18
13172,9,154,19
13172,9,4508,20
13172,9,273,21
13172,9,1260,22
13172,9,1083,23
13173,15,13342,1
13173,15,4468,2
13173,15,2352,3
13173,15,2508,4
13173,15,10647,5
13173,15,1222,6
13173,15,1973,7
13173,15,4557,8
13173,15,11953,9
13173,15,2503,10
13173,15,4481,11
13173,15,9629,12
13173,15,3820,13
13173,15,1431,14
13173,15,4658,15
13173,15,2094,16
13173,15,5186,17
13173,15,3899,18
13173,15,57,19
13173,15,1862,20
13173,15,135,21
13173,15,4027,22
13173,15,2359,23
13173,15,178,24
13173,15,5167,25
13173,15,163,26
13173,15,10665,27
13173,15,3098,28
13174,11,50,1
13174,11,1955,2
13174,11,107,3
13174,11,7273,4
13174,11,2438,5
13174,11,157,6
13174,11,28,7
13174,11,2759,8
13174,11,2818,9
13174,11,8782,10
13174,11,18,11
13174,11,206,12
13174,11,12377,13
13175,16,44,1
13175,16,175,3
13175,16,1002,4
13175,16,157,5
13176,9,4006,1
13176,9,69,2
13176,9,145,3
13176,9,6,4
13176,9,8343,5
13176,9,6554,6
13176,9,299,7
13176,9,4128,8
13176,9,6423,9
13176,9,13361,10
13177,23,1879,1
13177,23,2556,2
13177,23,786,3
13177,23,12234,4
13177,23,6402,5
13177,23,164,6
13178,11,5652,1
13178,11,2163,2
13178,11,6,3
13179,31,6956,1
13179,31,1147,2
13180,24,2234,1
13180,24,6,2
13180,24,31,3
13180,24,1006,4
13180,24,1462,5
13180,24,2347,6
13180,24,141,7
13180,24,1290,8
13180,24,6787,9
13181,5,2519,1
13181,5,11381,2
13181,5,12069,3
13181,5,577,4
13182,5,6142,1
13183,20,9199,1
13183,20,1599,2
13183,20,9,3
13184,14,11679,1
13184,14,18,2
13185,7,441,1
13185,7,2831,3
13185,7,910,4
13185,7,177,5
13185,7,13041,6
13185,7,1720,7
13186,3,1250,1
13187,4,5651,1
13188,5,477,1
13188,5,815,2
13188,5,2518,3
13188,5,2911,4
13188,5,6864,6
13188,5,943,7
13188,5,841,8
13188,5,1539,9
13188,5,11282,10
13188,5,11085,11
13188,5,7821,12
13188,5,3401,13
13189,12,860,1
13189,12,10806,2
13189,12,501,4
13189,12,3175,5
13189,12,1573,6
13189,12,3067,7
13189,12,2796,8
13189,12,3653,9
13190,15,1082,1
13191,4,2553,1
13191,4,10496,2
13191,4,1815,3
13191,4,574,4
13191,4,287,5
13191,4,393,6
13191,4,1322,7
13191,4,296,8
13192,16,4910,1
13192,16,3000,2
13192,16,2541,3
13192,16,1734,4
13192,16,1392,5
13192,16,7595,6
13192,16,883,7
13192,16,4722,8
13192,16,8648,9
13192,16,7720,10
13192,16,6188,11
13193,4,7014,2
13193,4,1767,4
13193,4,143,5
13193,4,720,6
13194,5,44,1
13194,5,1955,2
13194,5,186,3
13194,5,361,4
13194,5,109,5
13195,13,4122,1
13195,13,427,2
13196,11,6,1
13196,11,3107,2
13196,11,4092,3
13196,11,7275,4
13196,11,5738,6
13196,11,2162,7
13197,10,12408,1
13197,10,454,3
13197,10,6833,5
13198,14,3829,1
13198,14,4146,2
13198,14,192,3
13198,14,1298,4
13198,14,391,5
13198,14,12188,6
13198,14,3002,7
13198,14,4736,8
13198,14,351,9
13198,14,135,10
13198,14,424,11
13198,14,1752,12
13198,14,632,13
13198,14,2173,14
13198,14,2665,15
13198,14,2791,16
13198,14,625,17
13198,14,195,18
13198,14,44,19
13198,14,143,20
13198,14,1159,21
13198,14,1620,22
13198,14,11129,23
13200,14,3131,1
13200,14,3627,2
13200,14,8824,4
13200,14,213,5
13200,14,44,6
13200,14,203,9
13200,14,1666,10
13201,9,4238,1
13201,9,45,2
13201,9,178,3
13201,9,257,4
13201,9,259,5
13202,3,2681,2
13202,3,3567,3
13202,3,3212,4
13202,3,2517,5
13203,16,2891,1
13203,16,2665,2
13203,16,2675,3
13203,16,313,4
13203,16,1734,5
13203,16,152,6
13203,16,2885,7
13203,16,1692,8
13203,16,111,9
13203,16,2662,10
13203,16,441,11
13203,16,329,12
13203,16,64,13
13204,6,44,1
13204,6,647,2
13204,6,180,3
13204,6,5663,4
13204,6,4963,5
13204,6,2197,6
13204,6,107,7
13204,6,3027,8
13204,6,6811,9
13205,6,2708,1
13205,6,7240,2
13205,6,521,3
13205,6,2987,4
13205,6,2002,5
13205,6,10073,6
13205,6,5762,7
13205,6,6524,8
13205,6,1263,9
13205,6,7065,11
13205,6,1550,12
13205,6,3313,13
13205,6,8799,15
13205,6,425,16
13205,6,1386,17
13205,6,1191,18
13205,6,4932,19
13205,6,3825,20
13205,6,510,21
13205,6,96,22
13205,6,1050,23
13205,6,1077,24
13205,6,6652,25
13205,6,1089,26
13205,6,3400,27
13205,6,8091,28
13205,6,11241,29
13205,6,12684,30
13206,14,697,1
13206,14,8586,2
13206,14,362,3
13206,14,1268,4
13206,14,1262,5
13206,14,9076,6
13206,14,9610,7
13206,14,498,8
13206,14,3188,9
13206,14,870,10
13206,14,6902,13
13206,14,3101,14
13206,14,11803,15
13206,14,5741,16
13206,14,1833,17
13206,14,836,18
13206,14,1662,19
13207,21,8320,1
13207,21,2473,3
13207,21,44,4
13207,21,6569,5
13207,21,6667,7
13208,10,7173,1
13208,10,1860,2
13208,10,42,3
13208,10,211,4
13209,27,2084,1
13209,27,5586,2
13209,27,265,3
13209,27,153,4
13209,27,27,5
13209,27,44,6
13209,27,864,7
13209,27,2034,8
13209,27,382,9
13209,27,483,10
13209,27,29,11
13209,27,143,12
13209,27,912,13
13209,27,2082,14
13210,10,2880,1
13210,10,44,2
13210,10,31,3
13210,10,242,4
13210,10,331,5
13210,10,69,6
13210,10,184,7
13210,10,111,8
13210,10,157,9
13210,10,231,10
13210,10,3661,11
13210,10,4311,12
13210,10,1972,13
13210,10,146,14
13211,13,2245,1
13211,13,3107,2
13211,13,4476,3
13211,13,1436,4
13211,13,5361,5
13211,13,281,6
13211,13,901,7
13211,13,483,8
13211,13,4156,9
13212,28,502,1
13212,28,3525,2
13212,28,10616,3
13212,28,36,4
13212,28,1196,5
13212,28,14,6
13212,28,12858,7
13212,28,1050,8
13212,28,7137,9
13213,8,834,1
13213,8,3571,2
13213,8,153,3
13214,4,9775,1
13214,4,179,2
13214,4,209,3
13214,4,2882,4
13214,4,101,5
13214,4,1006,6
13214,4,1911,7
13214,4,274,8
13214,4,276,9
13214,4,2457,10
13214,4,3391,11
13214,4,267,12
13214,4,201,13
13214,4,9031,14
13214,4,415,15
13214,4,1831,16
13215,7,995,1
13215,7,309,2
13215,7,2671,3
13215,7,4500,5
13216,28,10253,1
13216,28,2220,2
13217,11,2078,1
13217,11,6,2
13217,11,2034,3
13217,11,4966,4
13217,11,288,5
13217,11,2227,6
13217,11,8388,7
13217,11,3400,8
13217,11,2126,9
13217,11,2104,10
13217,11,178,11
13217,11,474,12
13217,11,209,13
13217,11,2636,15
13217,11,722,16
13217,11,32,18
13217,11,3045,19
13218,30,863,1
13218,30,27,2
13218,30,6,3
13218,30,2349,4
13218,30,251,5
13218,30,1366,6
13218,30,231,7
13218,30,180,8
13218,30,2329,9
13218,30,333,10
13218,30,6449,11
13218,30,10786,12
13218,30,157,13
13218,30,8100,14
13218,30,30,15
13218,30,2330,16
13218,30,2385,17
13218,30,5218,18
13219,16,143,1
13219,16,211,2
13219,16,29,3
13219,16,11423,4
13219,16,12102,5
13219,16,10151,6
13219,16,6763,7
13219,16,5518,8
13220,5,3214,1
13220,5,1542,2
13220,5,5829,3
13220,5,5970,4
13220,5,6,5
13220,5,2683,6
13221,15,8100,1
13221,15,4946,2
13221,15,9243,4
13221,15,9238,5
13221,15,4818,6
13221,15,4455,7
13221,15,2675,8
13221,15,8155,9
13221,15,50,10
13221,15,5584,11
13221,15,7500,12
13221,15,1721,13
13221,15,451,14
13221,15,1796,15
13222,4,3717,1
13222,4,3721,2
13222,4,5937,3
13222,4,1923,4
13222,4,7435,5
13222,4,2252,6
13222,4,4675,7
13222,4,4918,8
13222,4,3704,9
13222,4,1585,10
13222,4,646,11
13222,4,7562,12
13222,4,9021,13
13222,4,10312,14
13223,12,10168,1
13223,12,1305,2
13223,12,2352,3
13223,12,2771,4
13223,12,2746,5
13223,12,143,6
13223,12,1864,7
13223,12,6,8
13223,12,3744,9
13223,12,11688,10
13223,12,2158,11
13223,12,8841,12
13223,12,1395,13
13224,5,109,1
13225,27,107,1
13225,27,427,2
13225,27,4829,3
13226,21,1006,1
13226,21,3313,2
13226,21,6,3
13226,21,4182,4
13226,21,13629,5
13226,21,2104,6
13227,20,6198,2
13227,20,6910,3
13227,20,1686,6
13227,20,8720,7
13227,20,231,8
13227,20,4532,9
13227,20,2920,10
13227,20,84,11
13228,18,144,1
13228,18,3285,2
13228,18,6068,3
13228,18,4399,4
13228,18,135,5
13229,4,910,1
13229,4,6783,2
13229,4,1482,3
13229,4,909,4
13229,4,259,5
13229,4,6825,6
13229,4,2074,8
13229,4,13047,9
13229,4,3959,10
13229,4,270,11
13229,4,501,12
13229,4,2293,13
13230,9,10593,1
13230,9,3106,2
13230,9,4891,3
13230,9,181,4
13230,9,12095,5
13230,9,2447,6
13230,9,501,7
13230,9,9960,8
13230,9,1369,9
13230,9,7005,10
13230,9,9141,11
13231,9,7395,1
13231,9,7031,2
13231,9,5168,3
13231,9,3219,4
13231,9,4027,5
13231,9,44,6
13232,15,4791,1
13232,15,2189,2
13232,15,1019,3
13232,15,9193,4
13232,15,3665,5
13232,15,5343,6
13232,15,468,7
13232,15,178,8
13232,15,993,9
13232,15,44,10
13232,15,31,11
13232,15,157,12
13232,15,136,13
13232,15,299,14
13232,15,4398,15
13232,15,393,16
13232,15,4001,17
13232,15,3089,18
13232,15,625,19
13232,15,82,20
13232,15,11527,21
13233,7,11553,1
13233,7,11563,2
13234,8,9400,1
13234,8,360,2
13234,8,5221,3
13234,8,2387,4
13234,8,1364,5
13234,8,384,6
13234,8,279,7
13234,8,351,8
13234,8,97,9
13234,8,717,10
13234,8,4954,11
13235,15,1941,1
13235,15,44,2
13235,15,501,3
13235,15,864,4
13235,15,135,5
13235,15,66,6
13235,15,2577,7
13235,15,1239,8
13235,15,260,9
13235,15,468,10
13235,15,209,11
13235,15,1328,12
13235,15,415,13
13235,15,69,14
13235,15,28,15
13235,15,289,16
13235,15,4114,17
13235,15,18,18
13235,15,204,19
13235,15,591,20
13235,15,273,21
13235,15,2679,22
13235,15,5685,23
13235,15,455,24
13235,15,2038,25
13235,15,1482,26
13235,15,489,27
13236,3,1389,1
13236,3,9802,2
13236,3,5035,3
13237,11,995,1
13237,11,7911,2
13237,11,192,3
13237,11,4993,4
13238,8,153,1
13238,8,2078,2
13238,8,242,3
13238,8,6749,4
13238,8,117,5
13238,8,2169,6
13238,8,3375,7
13238,8,64,8
13238,8,4183,9
13238,8,2060,10
13238,8,135,11
13238,8,1877,12
13238,8,2227,13
13238,8,495,14
13238,8,20,15
13238,8,32,16
13238,8,1216,17
13238,8,4685,18
13239,23,1569,1
13239,23,11608,2
13239,23,2875,3
13239,23,192,4
13239,23,1447,5
13239,23,7152,6
13239,23,1343,7
13239,23,2765,8
13239,23,7832,9
13239,23,676,10
13239,23,7041,11
13240,4,2859,1
13240,4,901,2
13240,4,1358,3
13240,4,1666,4
13240,4,1342,5
13240,4,153,6
13240,4,1686,7
13240,4,299,8
13240,4,201,9
13240,4,2234,10
13240,4,991,11
13240,4,521,12
13240,4,4176,13
13240,4,2375,14
13240,4,8686,15
13240,4,9425,16
13240,4,3996,17
13240,4,2546,18
13240,4,1892,19
13240,4,4004,20
13241,40,414,1
13241,40,895,2
13241,40,44,3
13241,40,2154,4
13241,40,441,5
13241,40,1155,6
13241,40,344,7
13241,40,6381,8
13241,40,5082,9
13241,40,7745,10
13241,40,866,11
13241,40,4206,12
13241,40,864,14
13242,13,2891,1
13242,13,2675,2
13242,13,29,3
13242,13,5687,4
13242,13,204,5
13242,13,281,6
13242,13,2670,7
13242,13,2312,8
13242,13,262,9
13242,13,1019,10
13242,13,520,11
13242,13,5715,12
13242,13,231,13
13242,13,731,14
13243,4,2405,1
13243,4,10627,2
13244,9,8130,1
13244,9,9427,2
13244,9,2675,4
13244,9,5948,5
13244,9,29,7
13244,9,8297,8
13244,9,5043,9
13245,5,186,1
13245,5,933,2
13245,5,1318,3
13245,5,351,4
13246,8,2893,1
13247,16,2905,1
13247,16,142,2
13247,16,8195,3
13247,16,13069,4
13247,16,2222,5
13247,16,3643,6
13247,16,13017,7
13248,7,44,1
13248,7,4699,2
13248,7,45,3
13248,7,186,4
13248,7,462,5
13248,7,359,6
13249,24,1083,1
13250,3,1955,1
13250,3,3009,2
13250,3,1046,3
13250,3,3008,4
13250,3,3681,5
13250,3,2358,6
13250,3,2038,7
13250,3,3497,8
13250,3,177,9
13250,3,176,10
13250,3,786,11
13250,3,204,12
13250,3,389,13
13250,3,287,14
13250,3,1319,15
13250,3,1808,17
13251,8,9203,3
13251,8,4639,4
13251,8,11183,5
13251,8,9682,7
13251,8,8271,8
13251,8,7098,9
13251,8,602,10
13251,8,197,11
13251,8,993,12
13251,8,8256,13
13251,8,1045,14
13251,8,3991,16
13251,8,3659,17
13251,8,3687,18
13251,8,685,19
13251,8,813,20
13251,8,8183,21
13251,8,3450,22
13252,16,3209,1
13252,16,864,2
13252,16,31,3
13252,16,2574,4
13252,16,4584,5
13252,16,1997,6
13252,16,783,7
13252,16,1006,8
13252,16,399,9
13252,16,483,12
13253,8,15,1
13253,8,826,2
13253,8,617,3
13253,8,8821,4
13253,8,5442,5
13254,11,1250,1
13254,11,3285,2
13254,11,211,4
13254,11,4712,5
13255,14,44,1
13255,14,1366,2
13255,14,5057,3
13255,14,2291,4
13255,14,468,5
13255,14,5040,6
13255,14,5048,7
13255,14,9546,8
13255,14,2334,9
13255,14,1529,10
13255,14,2365,11
13255,14,1596,12
13255,14,2890,14
13255,14,365,15
13255,14,155,16
13255,14,6906,17
13255,14,649,18
13255,14,2723,19
13255,14,1461,21
13255,14,284,22
13256,12,468,1
13256,12,1706,2
13256,12,161,3
13256,12,415,4
13256,12,1870,5
13256,12,2101,6
13256,12,4683,7
13256,12,7649,8
13256,12,1439,9
13256,12,2520,10
13256,12,1457,11
13256,12,393,12
13257,5,211,1
13257,5,250,2
13258,6,50,1
13259,3,152,1
13259,3,2752,2
13259,3,6,3
13259,3,1221,4
13259,3,230,5
13259,3,1403,6
13259,3,204,7
13259,3,1452,8
13259,3,3587,9
13259,3,8996,10
13260,25,6,1
13260,25,2603,2
13260,25,391,4
13260,25,1486,5
13260,25,2553,6
13260,25,6936,7
13260,25,225,8
13260,25,242,9
13260,25,274,10
13260,25,644,11
13260,25,3600,12
13260,25,214,13
13260,25,426,14
13260,25,1295,15
13260,25,13548,16
13260,25,5935,17
13260,25,1470,18
13260,25,4270,19
13260,25,220,20
13260,25,3285,21
13260,25,871,22
13260,25,1931,23
13260,25,28,24
13260,25,105,25
13260,25,901,26
13260,25,344,27
13260,25,2904,30
13260,25,4821,31
13260,25,902,32
13260,25,7001,33
13260,25,3730,35
13261,30,11,1
13261,30,1594,2
13261,30,3993,3
13261,30,7919,4
13261,30,1827,5
13261,30,10628,6
13261,30,3096,7
13261,30,3798,8
13261,30,326,10
13261,30,5046,11
13261,30,44,12
13261,30,4043,13
13261,30,4222,14
13261,30,3508,16
13261,30,5080,17
13261,30,149,18
13261,30,344,19
13261,30,9210,21
13261,30,69,23
13261,30,9769,24
13261,30,66,25
13262,6,848,1
13262,6,11901,2
13262,6,31,3
13262,6,1676,4
13262,6,2983,5
13262,6,13351,6
13262,6,7715,7
13262,6,852,8
13262,6,33,9
13262,6,4830,10
13262,6,498,11
13262,6,1063,12
13263,18,2933,1
13263,18,2298,2
13263,18,3937,3
13263,18,2078,4
13263,18,2260,5
13263,18,442,6
13263,18,12372,7
13264,23,408,2
13264,23,387,3
13264,23,12472,4
13264,23,3170,5
13265,6,14,1
13265,6,5231,2
13265,6,126,3
13265,6,127,4
13265,6,6087,5
13265,6,125,6
13265,6,31,7
13266,3,2585,1
13266,3,1125,2
13266,3,7027,3
13266,3,274,4
13266,3,393,5
13266,3,11754,6
13266,3,2608,7
13266,3,299,8
13266,3,96,9
13266,3,441,10
13266,3,12379,11
13266,3,10306,13
13267,12,4389,1
13267,12,1955,2
13267,12,6259,3
13267,12,625,4
13267,12,468,5
13268,5,186,1
13268,5,12714,2
13268,5,10546,3
13268,5,958,4
13268,5,6509,5
13269,6,9794,1
13269,6,2002,2
13269,6,2598,3
13269,6,6549,4
13269,6,5756,5
13269,6,5431,6
13269,6,6381,7
13269,6,4989,8
13269,6,856,9
13269,6,11460,10
13269,6,5570,11
13269,6,9854,12
13269,6,4634,13
13269,6,3180,14
13269,6,250,15
13269,6,3508,16
13269,6,5080,17
13269,6,1093,18
13270,4,360,1
13270,4,387,2
13270,4,1125,3
13270,4,1223,4
13270,4,631,5
13270,4,731,6
13270,4,231,7
13270,4,199,8
13270,4,625,9
13270,4,2123,10
13270,4,4473,11
13270,4,2572,12
13270,4,106,13
13271,4,29,1
13271,4,4166,2
13271,4,242,3
13271,4,2632,4
13271,4,9949,5
13271,4,6997,6
13271,4,211,7
13271,4,192,8
13271,4,1468,9
13271,4,1364,10
13271,4,362,11
13271,4,2569,13
13271,4,3373,14
13272,30,7287,1
13272,30,1852,2
13272,30,2846,3
13272,30,4921,4
